drug,target
Sodium Arsenite,EIF2AK3
Sodium Arsenite,EIF2S1
Sodium Arsenite,EIF4A1
Sodium Arsenite,EIF4B
Sodium Arsenite,EIF4E
Sodium Arsenite,EIF4EBP1
Sodium Arsenite,ELAVL1
Sodium Arsenite,ELK1
Sodium Arsenite,EML4
Sodium Arsenite,ENO1
Sodium Arsenite,ENTPD1
Sodium Arsenite,EP300
Sodium Arsenite,EPAS1
Sodium Arsenite,ERBB2
Sodium Arsenite,ERCC1
Sodium Arsenite,ERN1
Sodium Arsenite,ESPL1
Sodium Arsenite,ESR1
Sodium Arsenite,ETFA
Sodium Arsenite,EVI5L
Sodium Arsenite,EZR
Sodium Arsenite,FABP5
Sodium Arsenite,FADD
Sodium Arsenite,FAM83A
Sodium Arsenite,FAS
Sodium Arsenite,FASLG
Sodium Arsenite,FBP1
Sodium Arsenite,FEN1
Sodium Arsenite,FHIT
Sodium Arsenite,FLG
Sodium Arsenite,FLT3
Sodium Arsenite,FOS
Sodium Arsenite,FOSB
Sodium Arsenite,FOSL1
Sodium Arsenite,FOXO3
Sodium Arsenite,FSHB
Sodium Arsenite,FTH1
Sodium Arsenite,FTL
Sodium Arsenite,FUBP1
Sodium Arsenite,FXR1
Sodium Arsenite,FYN
Sodium Arsenite,G6PC
Sodium Arsenite,G6PD
Sodium Arsenite,GADD45A
Sodium Arsenite,GAK
Sodium Arsenite,GAPDH
Sodium Arsenite,GAS8
Sodium Arsenite,GCHFR
Sodium Arsenite,GCLC
Sodium Arsenite,GCLM
Sodium Arsenite,GFAP
Sodium Arsenite,GGA3
Sodium Arsenite,GLB1
Sodium Arsenite,GLI1
Sodium Arsenite,GLI2
Sodium Arsenite,GLO1
Sodium Arsenite,GLRA2
Sodium Arsenite,GLUL
Sodium Arsenite,GOLGA6L6
Sodium Arsenite,GPHN
Sodium Arsenite,GPX1
Sodium Arsenite,GPX4
Sodium Arsenite,GRB2
Sodium Arsenite,GRIA1
Sodium Arsenite,GRIA2
Sodium Arsenite,GRIN2A
Sodium Arsenite,GRSF1
Sodium Arsenite,GSK3A
Sodium Arsenite,GSK3B
Sodium Arsenite,GSR
Sodium Arsenite,GSTA1
Sodium Arsenite,GSTM1
Sodium Arsenite,GSTO1
Sodium Arsenite,GSTP1
Sodium Arsenite,GTF3C5
Sodium Arsenite,H2AFX
Sodium Arsenite,HAP1
Sodium Arsenite,HDAC6
Sodium Arsenite,HIF1A
Sodium Arsenite,HINT1
Sodium Arsenite,HIPK2
Sodium Arsenite,HIST2H2AC
Sodium Arsenite,HIST2H3C
Sodium Arsenite,HIST2H4A
Sodium Arsenite,HIST3H3
Sodium Arsenite,HIST4H4
Sodium Arsenite,HLA-B
Sodium Arsenite,HLA-C
Sodium Arsenite,HMGB2
Sodium Arsenite,HMOX1
Sodium Arsenite,HNRNPK
Sodium Arsenite,HNRNPU
Sodium Arsenite,HOMER1
Sodium Arsenite,HOXB2
Sodium Arsenite,HOXB5
Sodium Arsenite,HPRT1
Sodium Arsenite,HRAS
Sodium Arsenite,HSD17B1
Sodium Arsenite,HSD17B10
Sodium Arsenite,HSD3B1
Sodium Arsenite,HSF1
Sodium Arsenite,HSP90AB1
Sodium Arsenite,HSP90B1
Sodium Arsenite,HSPA1A
Sodium Arsenite,HSPA1B
Sodium Arsenite,HSPA4
Sodium Arsenite,HSPA5
Sodium Arsenite,HSPA8
Sodium Arsenite,HSPA9
Sodium Arsenite,HSPB1
Sodium Arsenite,HSPBP1
Sodium Arsenite,HSPD1
Sodium Arsenite,HTR3D
Sodium Arsenite,ICAM1
Sodium Arsenite,ID1
Sodium Arsenite,ID3
Sodium Arsenite,IFNA1
Sodium Arsenite,IFNG
Sodium Arsenite,IGF1
Sodium Arsenite,IGFBP5
Sodium Arsenite,IHH
Sodium Arsenite,IKBKB
Sodium Arsenite,IKZF1
Sodium Arsenite,IL10
Sodium Arsenite,IL1B
Sodium Arsenite,IL2
Sodium Arsenite,IL2RA
Sodium Arsenite,IL4
Sodium Arsenite,IL6
Sodium Arsenite,IL6ST
Sodium Arsenite,INS
Sodium Arsenite,INSR
Sodium Arsenite,IRS1
Sodium Arsenite,IRS2
Sodium Arsenite,ITGB1
Sodium Arsenite,ITGB3
Sodium Arsenite,ITPR3
Sodium Arsenite,IVL
Sodium Arsenite,JAK1
Sodium Arsenite,JAK2
Sodium Arsenite,JUN
Sodium Arsenite,JUNB
Sodium Arsenite,JUND
Sodium Arsenite,KAT8
Sodium Arsenite,KAZN
Sodium Arsenite,KBTBD6
Sodium Arsenite,KCNAB2
Sodium Arsenite,KEAP1
Sodium Arsenite,KLHL34
Sodium Arsenite,KRAS
Sodium Arsenite,KRT1
Sodium Arsenite,KRT10
Sodium Arsenite,KRT13
Sodium Arsenite,KRT14
Sodium Arsenite,KRT15
Sodium Arsenite,KRT16
Sodium Arsenite,KRT17
Sodium Arsenite,KRT18
Sodium Arsenite,KRT5
Sodium Arsenite,KRT7
Sodium Arsenite,KRT8
Sodium Arsenite,LCK
Sodium Arsenite,LCN2
Sodium Arsenite,LGALS1
Sodium Arsenite,LHB
Sodium Arsenite,LOR
Sodium Arsenite,LPPR4
Sodium Arsenite,LRPPRC
Sodium Arsenite,LRRFIP1
Sodium Arsenite,MAFG
Sodium Arsenite,MAFK
Sodium Arsenite,MAOA
Sodium Arsenite,MAP1LC3A
Sodium Arsenite,MAP1LC3B
Sodium Arsenite,MAP2K1
Sodium Arsenite,MAP2K2
Sodium Arsenite,MAP2K4
Sodium Arsenite,MAP3K5
Sodium Arsenite,MAP3K7
Sodium Arsenite,MAPK1
Sodium Arsenite,MAPK10
Sodium Arsenite,MAPK11
Sodium Arsenite,MAPK12
Sodium Arsenite,MAPK13
Sodium Arsenite,MAPK14
Sodium Arsenite,MAPK3
Sodium Arsenite,MAPK8
Sodium Arsenite,MAPK9
Sodium Arsenite,MAPKAPK2
Sodium Arsenite,MAPKAPK3
Sodium Arsenite,MAPT
Sodium Arsenite,MBD4
Sodium Arsenite,MCF2L
Sodium Arsenite,MDGA2
Sodium Arsenite,MDM2
Sodium Arsenite,MEF2A
Sodium Arsenite,MEF2C
Sodium Arsenite,MET
Sodium Arsenite,MFAP4
Sodium Arsenite,MGST1
Sodium Arsenite,MIPEP
Sodium Arsenite,MIR200B
Sodium Arsenite,MKI67
Sodium Arsenite,MLH1
Sodium Arsenite,MMP14
Sodium Arsenite,MMP2
Sodium Arsenite,MMP9
Sodium Arsenite,MOCS1
Sodium Arsenite,MPO
Sodium Arsenite,MRAS
Sodium Arsenite,MSH2
Sodium Arsenite,MSH6
Sodium Arsenite,MSLN
Sodium Arsenite,MT1A
Sodium Arsenite,MT2A
Sodium Arsenite,MTF1
Sodium Arsenite,MTHFR
Sodium Arsenite,MTOR
Sodium Arsenite,MYADM
Sodium Arsenite,MYC
Sodium Arsenite,MYEOV
Sodium Arsenite,MYOD1
Sodium Arsenite,NANOG
Sodium Arsenite,NAT1
Sodium Arsenite,NCAM1
Sodium Arsenite,NCAPG2
Sodium Arsenite,NCF1
Sodium Arsenite,NCF2
Sodium Arsenite,NCOR2
Sodium Arsenite,NDRG1
Sodium Arsenite,NDRG2
Sodium Arsenite,NEFH
Sodium Arsenite,NEFL
Sodium Arsenite,NES
Sodium Arsenite,NEXN
Sodium Arsenite,NF1
Sodium Arsenite,NFATC4
Sodium Arsenite,NFE2L1
Sodium Arsenite,NFE2L2
Sodium Arsenite,NFKB1
Sodium Arsenite,NFKB2
Sodium Arsenite,NFKBIA
Sodium Arsenite,NFKBIB
Sodium Arsenite,NGLY1
Sodium Arsenite,NME1
Sodium Arsenite,NME1-NME2
Sodium Arsenite,NOS1
Sodium Arsenite,NOS2
Sodium Arsenite,NOS3
Sodium Arsenite,NOTCH1
Sodium Arsenite,NOX1
Sodium Arsenite,NOX4
Sodium Arsenite,NPM1
Sodium Arsenite,NQO1
Sodium Arsenite,NR1I2
Sodium Arsenite,NR3C1
Sodium Arsenite,NR3C2
Sodium Arsenite,NR4A1
Sodium Arsenite,NR4A2
Sodium Arsenite,NRAS
Sodium Arsenite,NTRK1
Sodium Arsenite,NVL
Sodium Arsenite,OCLN
Sodium Arsenite,OGDH
Sodium Arsenite,OGFR
Sodium Arsenite,OGG1
Sodium Arsenite,OLR1
Sodium Arsenite,OPTN
Sodium Arsenite,OVOL1
Sodium Arsenite,OXTR
Sodium Arsenite,P3H4
Sodium Arsenite,P4HB
Sodium Arsenite,PABPC1
Sodium Arsenite,PARP1
Sodium Arsenite,PAWR
Sodium Arsenite,PAX3
Sodium Arsenite,PC
Sodium Arsenite,PCK1
Sodium Arsenite,PCK2
Sodium Arsenite,PCNA
Sodium Arsenite,PCYT1B
Sodium Arsenite,PDE4A
Sodium Arsenite,PDHB
Sodium Arsenite,PDIA2
Sodium Arsenite,PDIA3
Sodium Arsenite,PDIA6
Sodium Arsenite,PDX1
Sodium Arsenite,PECAM1
Sodium Arsenite,PGAM1
Sodium Arsenite,PGR
Sodium Arsenite,PHGDH
Sodium Arsenite,PHLPP2
Sodium Arsenite,PIH1D3
Sodium Arsenite,PITPNM2
Sodium Arsenite,PLAU
Sodium Arsenite,PLCE1
Sodium Arsenite,PLCG1
Sodium Arsenite,PLEKHS1
Sodium Arsenite,PLIN1
Sodium Arsenite,POLR2A
Sodium Arsenite,POU5F1
Sodium Arsenite,PPARG
Sodium Arsenite,PPFIA4
Sodium Arsenite,PPL
Sodium Arsenite,PPP1CA
Sodium Arsenite,PPP1R15A
Sodium Arsenite,PPP1R8
Sodium Arsenite,PPP2CA
Sodium Arsenite,PRDM2
Sodium Arsenite,PRDX1
Sodium Arsenite,PRDX6
Sodium Arsenite,PRG2
Sodium Arsenite,PRKAA1
Sodium Arsenite,PRKAR2B
Sodium Arsenite,PRKCD
Sodium Arsenite,PRMT1
Sodium Arsenite,PROM1
Sodium Arsenite,PROM2
Sodium Arsenite,PSMB10
Sodium Arsenite,PSMB4
Sodium Arsenite,PTCH2
Sodium Arsenite,PTEN
Sodium Arsenite,PTGES3
Sodium Arsenite,PTGS1
Sodium Arsenite,PTGS2
Sodium Arsenite,PTHLH
Sodium Arsenite,PTK2
Sodium Arsenite,PTK2B
Sodium Arsenite,PTMA
Sodium Arsenite,PTPN6
Sodium Arsenite,PTPN9
Sodium Arsenite,PTPRK
Sodium Arsenite,PTTG1
Sodium Arsenite,PUS3
Sodium Arsenite,PXN
Sodium Arsenite,RABGAP1L
Sodium Arsenite,RAC1
Sodium Arsenite,RAF1
Sodium Arsenite,RAN
Sodium Arsenite,RANBP1
Sodium Arsenite,RB1
Sodium Arsenite,RBBP4
Sodium Arsenite,RBM4
Sodium Arsenite,RECK
Sodium Arsenite,RELA
Sodium Arsenite,RLN1
Sodium Arsenite,RNASET2
Sodium Arsenite,RNF214
Sodium Arsenite,RPGR
Sodium Arsenite,RPS25
Sodium Arsenite,RPS6KA5
Sodium Arsenite,RPS6KB1
Sodium Arsenite,RPS6KC1
Sodium Arsenite,RRAS
Sodium Arsenite,RRM1
Sodium Arsenite,RXRA
Sodium Arsenite,S100A9
Sodium Arsenite,S1PR1
Sodium Arsenite,SASH1
Sodium Arsenite,SBNO1
Sodium Arsenite,SCFD1
Sodium Arsenite,SDCBP2
Sodium Arsenite,SELENBP1
Sodium Arsenite,SERPINE1
Sodium Arsenite,SERPINF1
Sodium Arsenite,SHC1
Sodium Arsenite,SHH
Sodium Arsenite,SLC1A2
Sodium Arsenite,SLC1A3
Sodium Arsenite,SLC2A4
Sodium Arsenite,SLC39A8
Sodium Arsenite,SMAD1
Sodium Arsenite,SMAD2
Sodium Arsenite,SMAD3
Sodium Arsenite,SMAD5
Sodium Arsenite,SMEK1
Sodium Arsenite,SNCA
Sodium Arsenite,SOD1
Sodium Arsenite,SOD2
Sodium Arsenite,SORD
Sodium Arsenite,SOX2
Sodium Arsenite,SPARC
Sodium Arsenite,SPATS2L
Sodium Arsenite,SPTLC1
Sodium Arsenite,SQSTM1
Sodium Arsenite,SRC
Sodium Arsenite,SRF
Sodium Arsenite,SRM
Sodium Arsenite,SRRT
Sodium Arsenite,SRSF3
Sodium Arsenite,SSX2
Sodium Arsenite,ST18
Sodium Arsenite,STAR
Sodium Arsenite,STAT1
Sodium Arsenite,STAT3
Sodium Arsenite,SULT1A1
Sodium Arsenite,SYNGAP1
Sodium Arsenite,TAC1
Sodium Arsenite,TACR1
Sodium Arsenite,TARDBP
Sodium Arsenite,TARS
Sodium Arsenite,TBC1D13
Sodium Arsenite,TBC1D23
Sodium Arsenite,TBC1D5
Sodium Arsenite,TCEAL8
Sodium Arsenite,TERT
Sodium Arsenite,TFF1
Sodium Arsenite,TGFA
Sodium Arsenite,TGFB1
Sodium Arsenite,TGFB2
Sodium Arsenite,TGM4
Sodium Arsenite,TH
Sodium Arsenite,THY1
Sodium Arsenite,TIA1
Sodium Arsenite,TK1
Sodium Arsenite,TLR6
Sodium Arsenite,TNF
Sodium Arsenite,TNFRSF10B
Sodium Arsenite,TNFRSF21
Sodium Arsenite,TNFSF10
Sodium Arsenite,TNNI3
Sodium Arsenite,TNS4
Sodium Arsenite,TNXB
Sodium Arsenite,TP53
Sodium Arsenite,TP63
Sodium Arsenite,TPI1
Sodium Arsenite,TRAF1
Sodium Arsenite,TRIB3
Sodium Arsenite,TRPV4
Sodium Arsenite,TTC7A
Sodium Arsenite,TUBA1A
Sodium Arsenite,TUBB
Sodium Arsenite,TUBB3
Sodium Arsenite,TWIST1
Sodium Arsenite,TXN
Sodium Arsenite,TXN2
Sodium Arsenite,TXNDC5
Sodium Arsenite,UBE2E1
Sodium Arsenite,UBE2L3
Sodium Arsenite,UBXN1
Sodium Arsenite,UCHL1
Sodium Arsenite,UFD1L
Sodium Arsenite,UFL1
Sodium Arsenite,UGT1A6
Sodium Arsenite,ULK3
Sodium Arsenite,UQCRC1
Sodium Arsenite,VCAM1
Sodium Arsenite,VCP
Sodium Arsenite,VEGFA
Sodium Arsenite,VIM
Sodium Arsenite,VLDLR
Sodium Arsenite,VPS8
Sodium Arsenite,VWF
Sodium Arsenite,WDSUB1
Sodium Arsenite,WRN
Sodium Arsenite,WT1
Sodium Arsenite,WWOX
Sodium Arsenite,XBP1
Sodium Arsenite,XDH
Sodium Arsenite,XIAP
Sodium Arsenite,XPC
Sodium Arsenite,XPO1
Sodium Arsenite,YBX1
Sodium Arsenite,YES1
Sodium Arsenite,ZBED2
Sodium Arsenite,ZFAND2A
Sodium Arsenite,ZFP36
Sodium Arsenite,ZMYND10
Sodium Arsenite,ZNF575
Sodium Arsenite,ZNF597
Sodium Arsenite,ZNF607
Sodium Arsenite,ZNF696
Sodium Stibogluconate,TOP1
Sodium Valproate,HDAC9
Sodium Valproate,ACADSB
Sodium Valproate,OGDH
Sodium Valproate,ALDH5A1
Sodium Valproate,HDAC2
Sodium Valproate,PPARA
Sodium Valproate,PPARD
Sodium Valproate,PPARG
Sodium Valproate,CDKN1A
Sodium Valproate,HGF
Sodium Valproate,ODC1
Sodium Valproate,CD274
Sodium Valproate,CYP2A6
Sodium Valproate,CYP2B6
Sodium Valproate,CYP2C9
Sodium Valproate,CYP3A5
Sodium Valproate,PTGS1
Sodium Valproate,CYP1A2
Sodium Valproate,CYP2C19
Sodium Valproate,CYP3A4
Sodium Valproate,UGT1A4
Sodium Valproate,UGT1A8
Sodium Valproate,UGT1A10
Sodium Valproate,UGT1A6
Sodium Valproate,UGT1A3
Sodium Valproate,UGT2B7
Sodium Valproate,UGT2B15
Sodium Valproate,UGT1A9
Sodium Valproate,UGT1A1
Sodium Valproate,ALB
Sodium Valproate,SLC22A6
Sodium Valproate,SLC22A8
Sodium Valproate,SLC22A5
Sodium Valproate,SLC16A1
Sodium Valproate,SLC22A7
Sodium Valproate,SLCO2B1
Sorafenib,ABCB11
Sorafenib,ABL1
Sorafenib,AIFM1
Sorafenib,AKT1
Sorafenib,ATF4
Sorafenib,ATG5
Sorafenib,BAD
Sorafenib,BAK1
Sorafenib,BAX
Sorafenib,BCL2
Sorafenib,BCL2L1
Sorafenib,BCL2L11
Sorafenib,BCR
Sorafenib,BID
Sorafenib,BIRC3
Sorafenib,BIRC5
Sorafenib,BRAF
Sorafenib,CASP3
Sorafenib,CASP7
Sorafenib,CASP8
Sorafenib,CASP9
Sorafenib,CCNA2
Sorafenib,CCNB1
Sorafenib,CCND1
Sorafenib,CCND2
Sorafenib,CCND3
Sorafenib,CCNE1
Sorafenib,CDH1
Sorafenib,CDH2
Sorafenib,CDK1
Sorafenib,CDK4
Sorafenib,CDK6
Sorafenib,CDKN1A
Sorafenib,CDKN1B
Sorafenib,CDKN2B
Sorafenib,CFLAR
Sorafenib,COL1A1
Sorafenib,COL3A1
Sorafenib,COL4A1
Sorafenib,CRKL
Sorafenib,CTNNB1
Sorafenib,CYCS
Sorafenib,CYLD
Sorafenib,DDIT3
Sorafenib,DDIT4
Sorafenib,DIABLO
Sorafenib,DOK1
Sorafenib,EGF
Sorafenib,EIF2A
Sorafenib,EIF2AK3
Sorafenib,EIF4E
Sorafenib,EIF4EBP1
Sorafenib,FADD
Sorafenib,FAS
Sorafenib,FASLG
Sorafenib,FLT3
Sorafenib,FN1
Sorafenib,GADD45B
Sorafenib,GSK3B
Sorafenib,HSPA5
Sorafenib,IFNA2
Sorafenib,IFNA8
Sorafenib,IGF1
Sorafenib,JUN
Sorafenib,KDR
Sorafenib,KIT
Sorafenib,LCK
Sorafenib,MAP2K1
Sorafenib,MAP2K2
Sorafenib,MAPK1
Sorafenib,MAPK14
Sorafenib,MAPK3
Sorafenib,MAPK8
Sorafenib,MAPK9
Sorafenib,MCL1
Sorafenib,MKNK1
Sorafenib,MSN
Sorafenib,MTOR
Sorafenib,MYC
Sorafenib,NFKBIA
Sorafenib,PARP1
Sorafenib,PDGFRA
Sorafenib,PDGFRB
Sorafenib,PIM1
Sorafenib,PMAIP1
Sorafenib,PPP1R15A
Sorafenib,RAF1
Sorafenib,RB1
Sorafenib,RET
Sorafenib,ROCK1
Sorafenib,RPS6
Sorafenib,SMAD2
Sorafenib,SMAD3
Sorafenib,SMPD1
Sorafenib,SNAI1
Sorafenib,SNAI2
Sorafenib,SOX17
Sorafenib,SRC
Sorafenib,STAT3
Sorafenib,STAT5A
Sorafenib,TGFB1
Sorafenib,TJP1
Sorafenib,TNFRSF10B
Sorafenib,TNFSF10
Sorafenib,TP53
Sorafenib,TSC2
Sorafenib,VIM
Sorafenib,XIAP
Staurosporine,ABCB11
Staurosporine,ACHE
Staurosporine,AKT1
Staurosporine,APP
Staurosporine,ATG12
Staurosporine,ATG7
Staurosporine,BAG3
Staurosporine,BAG4
Staurosporine,BAG6
Staurosporine,BAX
Staurosporine,BCL2
Staurosporine,BCL2L1
Staurosporine,BECN1
Staurosporine,BID
Staurosporine,BIRC3
Staurosporine,BIRC5
Staurosporine,CASP1
Staurosporine,CASP10
Staurosporine,CASP2
Staurosporine,CASP3
Staurosporine,CASP7
Staurosporine,CASP8
Staurosporine,CASP9
Staurosporine,CCR5
Staurosporine,CD28
Staurosporine,CDKN1A
Staurosporine,CDKN1B
Staurosporine,CGB
Staurosporine,CHRM1
Staurosporine,CHRM2
Staurosporine,CHRM3
Staurosporine,CREB1
Staurosporine,CRH
Staurosporine,CSF2
Staurosporine,CTNNB1
Staurosporine,CXCL8
Staurosporine,CXCR1
Staurosporine,CXCR4
Staurosporine,CYP1A1
Staurosporine,CYP2A6
Staurosporine,EDN1
Staurosporine,EDNRB
Staurosporine,EGF
Staurosporine,EGFR
Staurosporine,EPO
Staurosporine,GFAP
Staurosporine,GSTA2
Staurosporine,HMOX1
Staurosporine,HR
Staurosporine,IGF1
Staurosporine,IL4
Staurosporine,IL5
Staurosporine,INS
Staurosporine,ITGAL
Staurosporine,ITGAM
Staurosporine,ITGB2
Staurosporine,JUN
Staurosporine,MAPK1
Staurosporine,MAPK3
Staurosporine,MAPT
Staurosporine,MARK1
Staurosporine,MCL1
Staurosporine,MDM2
Staurosporine,MMP9
Staurosporine,MYC
Staurosporine,NEFL
Staurosporine,NEFM
Staurosporine,NFE2L2
Staurosporine,NGF
Staurosporine,NOS2
Staurosporine,NPPA
Staurosporine,NQO1
Staurosporine,NTF3
Staurosporine,NTS
Staurosporine,PARP1
Staurosporine,PPARGC1A
Staurosporine,PPP2R2B
Staurosporine,PPP3CA
Staurosporine,PRDX1
Staurosporine,PRKCA
Staurosporine,PRKCD
Staurosporine,PSEN2
Staurosporine,RELA
Staurosporine,RET
Staurosporine,SDHB
Staurosporine,SIRT1
Staurosporine,SLC12A5
Staurosporine,SLC1A1
Staurosporine,SLC22A9
Staurosporine,SLC5A6
Staurosporine,SNCA
Staurosporine,SOD2
Staurosporine,SPTAN1
Staurosporine,STAT3
Staurosporine,SYNCRIP
Staurosporine,TJP1
Staurosporine,TNF
Staurosporine,TNFRSF4
Staurosporine,TP53
Staurosporine,VDAC1
Staurosporine,VDR
Staurosporine,VEGFA
Staurosporine,VIM
Staurosporine,WT1
Sulfadiazine,CYP2C8
Sulfadiazine,CYP2C9
Sulfadiazine,IL6
Sulfadiazine,NAT2
Sulfadoxine,MAOB
Sulfadoxine,folP
Sulfalene,folP
Sulfamethoxazole,ABCB11
Sulfamethoxazole,ALB
Sulfamethoxazole,CXCL8
Sulfamethoxazole,GSTP1
Sulfamethoxazole,IFNG
Sulfamethoxazole,IL5
Sulfamethoxazole,NAT2
Sulfanilamide,folP
Suramin,CALCA
Suramin,CASP1
Suramin,CHRNA7
Suramin,CREB1
Suramin,CYP1A2
Suramin,CYP2C19
Suramin,EGFR
Suramin,FGF7
Suramin,FGFR2
Suramin,FMR1
Suramin,IL10
Suramin,IL12B
Suramin,IL6
Suramin,LMNA
Suramin,MAPK1
Suramin,MAPK3
Suramin,P2RX7
Suramin,P2RY2
Suramin,SHC1
Suramin,SIRT1
Suramin,TNF
Suramin,TP53
Suramin,VDR
Tacrolimus,ABCA1
Tacrolimus,ABCB1
Tacrolimus,ABCB11
Tacrolimus,ACP5
Tacrolimus,ACVR1B
Tacrolimus,ANPEP
Tacrolimus,BAD
Tacrolimus,BAX
Tacrolimus,BCL2
Tacrolimus,BCL2L1
Tacrolimus,BMP7
Tacrolimus,CALB1
Tacrolimus,CASP3
Tacrolimus,CASP8
Tacrolimus,CASP9
Tacrolimus,CAT
Tacrolimus,CCL2
Tacrolimus,CD2
Tacrolimus,CD80
Tacrolimus,CD86
Tacrolimus,CDH1
Tacrolimus,CSF2
Tacrolimus,CTSL
Tacrolimus,CYP2C19
Tacrolimus,CYP3A4
Tacrolimus,CYP3A5
Tacrolimus,CYP3A51P
Tacrolimus,CYP3A7
Tacrolimus,DDIT3
Tacrolimus,DNM1L
Tacrolimus,DPP4
Tacrolimus,DRD2
Tacrolimus,EDN1
Tacrolimus,EDNRA
Tacrolimus,EIF4EBP1
Tacrolimus,ERN1
Tacrolimus,FAS
Tacrolimus,FASLG
Tacrolimus,FKBP1A
Tacrolimus,FKBP5
Tacrolimus,GCG
Tacrolimus,GLP1R
Tacrolimus,GSK3A
Tacrolimus,GSK3B
Tacrolimus,HMOX1
Tacrolimus,HSPA8
Tacrolimus,ICAM1
Tacrolimus,IFNG
Tacrolimus,IGF1
Tacrolimus,IL2
Tacrolimus,IL2RA
Tacrolimus,IL3
Tacrolimus,IL4
Tacrolimus,IL5
Tacrolimus,IL6
Tacrolimus,INS
Tacrolimus,IRAK1
Tacrolimus,JAK2
Tacrolimus,JUN
Tacrolimus,LTA
Tacrolimus,MAP3K7
Tacrolimus,MAPK8
Tacrolimus,MPO
Tacrolimus,NFATC3
Tacrolimus,NFATC4
Tacrolimus,NFE2L2
Tacrolimus,NFKB1
Tacrolimus,NFKBIA
Tacrolimus,NFKBIB
Tacrolimus,NGF
Tacrolimus,NOS1
Tacrolimus,NOS2
Tacrolimus,NOS3
Tacrolimus,NPR1
Tacrolimus,NR3C1
Tacrolimus,PINK1
Tacrolimus,PPARG
Tacrolimus,PPP3CA
Tacrolimus,PPP5C
Tacrolimus,PTPN5
Tacrolimus,REL
Tacrolimus,RELA
Tacrolimus,REN
Tacrolimus,RPS6
Tacrolimus,RYR1
Tacrolimus,SERPINE1
Tacrolimus,SLC12A3
Tacrolimus,SMAD7
Tacrolimus,SMURF1
Tacrolimus,SNAI1
Tacrolimus,SOD2
Tacrolimus,STAT3
Tacrolimus,TFRC
Tacrolimus,TGFB1
Tacrolimus,TGFBR1
Tacrolimus,TGFBR2
Tacrolimus,TNF
Tacrolimus,TNFSF11
Tacrolimus,TNNT2
Tacrolimus,TP53
Tacrolimus,TRPV1
Tacrolimus,TRPV5
Tacrolimus,VEGFA
Tacrolimus,VIM
Tacrolimus,WNK3
Tacrolimus,WNK4
Tacrolimus,XBP1
Tafenoquine,CYP2D6
Tafenoquine,SLC22A2
Tafenoquine,SLC47A1
Tafenoquine,SLC47A2
Tamoxifen,ABCB1
Tamoxifen,ABCB11
Tamoxifen,ABCB4
Tamoxifen,ABCC2
Tamoxifen,ABL1
Tamoxifen,ADD3
Tamoxifen,AGR2
Tamoxifen,AKT1
Tamoxifen,ALB
Tamoxifen,ALOX5
Tamoxifen,APCS
Tamoxifen,APOE
Tamoxifen,AQP9
Tamoxifen,AR
Tamoxifen,ARTN
Tamoxifen,ATF2
Tamoxifen,ATP2A1
Tamoxifen,B3GALT5
Tamoxifen,BAD
Tamoxifen,BAG1
Tamoxifen,BAX
Tamoxifen,BCAR1
Tamoxifen,BCAR3
Tamoxifen,BCAR4
Tamoxifen,BCL2
Tamoxifen,BCL2L1
Tamoxifen,BCL2L11
Tamoxifen,BID
Tamoxifen,BIK
Tamoxifen,BIRC5
Tamoxifen,BRCA1
Tamoxifen,C3
Tamoxifen,CALM1
Tamoxifen,CARM1
Tamoxifen,CASP3
Tamoxifen,CASP7
Tamoxifen,CASP8
Tamoxifen,CASP9
Tamoxifen,CAT
Tamoxifen,CAV1
Tamoxifen,CCNA2
Tamoxifen,CCND1
Tamoxifen,CCNE1
Tamoxifen,CD36
Tamoxifen,CDC25B
Tamoxifen,CDH1
Tamoxifen,CDK2
Tamoxifen,CDKN1A
Tamoxifen,CDKN1B
Tamoxifen,CEBPA
Tamoxifen,CFLAR
Tamoxifen,CHRNA3
Tamoxifen,CHRNA4
Tamoxifen,CHRNB2
Tamoxifen,CHRNB4
Tamoxifen,CHUK
Tamoxifen,CKB
Tamoxifen,CNOT1
Tamoxifen,COMT
Tamoxifen,CTNNB1
Tamoxifen,CXADR
Tamoxifen,CXCL10
Tamoxifen,CXCL12
Tamoxifen,CXCL8
Tamoxifen,CXCR4
Tamoxifen,CYCS
Tamoxifen,CYP17A1
Tamoxifen,CYP1A1
Tamoxifen,CYP1A2
Tamoxifen,CYP1B1
Tamoxifen,CYP2A6
Tamoxifen,CYP2B6
Tamoxifen,CYP2C19
Tamoxifen,CYP2C8
Tamoxifen,CYP2C9
Tamoxifen,CYP2D6
Tamoxifen,CYP2E1
Tamoxifen,CYP3A
Tamoxifen,CYP3A4
Tamoxifen,CYP3A5
Tamoxifen,DEK
Tamoxifen,DHX30
Tamoxifen,DMBT1
Tamoxifen,DNMT1
Tamoxifen,DNMT3B
Tamoxifen,E2F1
Tamoxifen,EEF1A1
Tamoxifen,EGF
Tamoxifen,EGFR
Tamoxifen,EP300
Tamoxifen,EPOR
Tamoxifen,ERBB2
Tamoxifen,ERBB3
Tamoxifen,ERCC2
Tamoxifen,ESR1
Tamoxifen,ESR2
Tamoxifen,ESRRA
Tamoxifen,ESRRG
Tamoxifen,EZH2
Tamoxifen,F2
Tamoxifen,F8
Tamoxifen,F9
Tamoxifen,FADD
Tamoxifen,FASLG
Tamoxifen,FGF2
Tamoxifen,FGFR1
Tamoxifen,FKBPL
Tamoxifen,FOS
